notging;1;nr
noo;1;nr
nonsense;1;nom
nom;1;nom
nlep;1;nr
nkwami;1;nr
nkambe;1;nr
nkaley;1;nr
njonji;1;nr
niu;1;nr
nid;1;nom
nicolaine;1;nr
nice;1;nom
nguemkam;1;nr
ngowo;1;nr
ngolle;1;nr
ngoketunjia;1;nr
ngoh;1;nr
ngeanoh;1;nr
ngaoundere;1;nr
ngaoundera;1;nr
ngamndamue;1;nr
newbell;1;nr
nervous;1;nr
neh;1;nr
nearme;1;nr
nearby;1;nr
ndokoti;1;nr
nchoukabou;1;nr
nchia;1;nr
nb;1;nr
naw;1;nr
nation;1;nom
nar;1;nr
nanfo;1;nr
mvan;1;nr
muter;1;ver
msg;1;nr
mounting;1;nr
motina;1;nr
motif;1;nom
morethan;1;nr
moreso;1;nr
moonpay;1;nr
monter;1;ver
monitoring;1;nom
monitor;1;nom
moneys;1;nr
mofor;1;nr
modus_operandi;1;nom
modernisation;1;nom
mobilemoney;1;nr
mng;1;nr
misunderstanding;1;nr
misspelled;1;nr
missed;1;nr
misplaced;1;nr
miscalculation;1;nr
ministry;1;nr
minimum;1;nom
minesup;1;nr
military;1;nr
microfinance;1;nr
meu;1;nr
messa;1;nr
merçi;1;nr
merchant;1;nr
meombo;1;nr
mentioned;1;nr
mendon;1;nr
melanie;1;nr
mekone;1;nr
mecredi;1;nr
measage;1;nr
meaningless;1;nr
mbzi;1;nr
mbi;1;nr
mbetngam;1;nr
matos;1;nom
marriage;1;nr
maroua;1;nr
mark;1;nom
marché;1;nom
marcher;1;ver
manner;1;nr
mangers;1;nr
mandatory;1;nr
mananger;1;nr
management;1;nom
managed;1;nr
mam;1;nom
malih;1;nr
malfunctioning;1;nr
malfunction;1;nr
maison;1;nom
maga;1;nr
mabujof;1;nr
mabujo;1;nr
louden;1;nr
losn;1;nr
lorriaine;1;nr
loose;1;nr
looked;1;nr
longtso;1;nr
loic;1;nr
lodge;1;nr
locked;1;nr
located;1;nr
local;1;adj
loading;1;nr
list;1;nr
links;1;nr
linking;1;nr
likee;1;nr
lifted;1;nr
legitimate;1;nr
lebelled;1;nr
leaves;1;nr
layers;1;nr
launch;1;nr
lateral;1;nr
language;1;nr
laid;1;adj
lady;1;nom
kusuri;1;nr
kunde;1;nr
kumassi;1;nr
ku;1;nr
ks;1;nr
knw;1;nr
knowledge;1;nr
knowhow;1;nr
kk;1;nr
kit;1;nom
kin;1;nr
kidnapping;1;nom
kidnapped;1;nr
keeping;1;nr
kan;1;nom
já;1;nr
junior;1;adj
juncture;1;nr
josué;1;nr
joining;1;nr
joined;1;nr
johannesburg;1;nr
job;1;nom
jefi;1;nr
jan;1;nr
issure;1;nr
issuance;1;nr
irrévocable;1;adj
irritating;1;nr
irrespective;1;nr
irregularity;1;nr
iraq;1;nr
iny;1;nr
investment;1;nr
inventory;1;nr
intituler;1;ver
intervention;1;nom
intership;1;nr
intermediary;1;nr
intended;1;nr
intact;1;adj
instance;1;nom
installments;1;nr
installing;1;nr
insist;1;nr
insecurity;1;nr
inquiring;1;nr
inorder;1;nr
injustice;1;nom
initiate;1;nr
initially;1;nr
individual;1;nr
indisponible;1;adj
indebtedness;1;nr
increased;1;nr
inconveniencing;1;nr
inconvenience;1;nr
incomplete;1;nr
incompetent;1;nr
inadvertently;1;nr
inactivity;1;nr
imtwo;1;nr
imput;1;nr
impatiently;1;nr
ignorer;1;ver
ic;1;nr
hère;1;nom
hyppodromme;1;nr
hw;1;nr
husband;1;nr
humm;1;nr
huawei;1;nr
hrs;1;nr
hotel;1;nr
honestly;1;nr
holding;1;nom
hitting;1;nr
historic;1;nr
hilary;1;nr
highly;1;nr
henry;1;nom
henceforth;1;nr
helping;1;nr
helpful;1;nr
heloo;1;nr
hellooooo;1;nr
helloooo;1;nr
helen;1;nr
held;1;nr
hectare;1;nom
heart;1;nr
hearing;1;nr
hear;1;nr
hav;1;nr
hauzen;1;nr
harrison;1;nr
hard;1;adj
hangar;1;nom
handles;1;nr
handled;1;nr
handle;1;nr
habit;1;nom
guniea;1;nr
guittance;1;nr
guess;1;nr
guchet;1;nr
guarantee;1;nr
gros;1;adj
greeting;1;nr
grand;1;adj
god;1;nr
glad;1;nr
gisla;1;nr
german;1;nr
george;1;nr
gdmornx;1;nr
gdafternoon;1;nr
funded;1;nr
fundamentally;1;nr
functions;1;nr
fts;1;nr
ftom;1;nr
frustration;1;nom
frustrated;1;nr
frustating;1;nr
frse;1;nr
frist;1;nr
friends;1;nr
fri;1;nr
freind;1;nr
freeze;1;nr
frais;1;adj
foward;1;nr
fortrade;1;nr
formality;1;nr
forkanji;1;nr
foriegn;1;nr
fora;1;nr
follower;1;nr
fluctuating;1;nr
flexible;1;adj
flash;1;nom
firstbank;1;nr
firm;1;nr
finished;1;nr
findout;1;nr
finding;1;nr
financing;1;nr
fiemetia;1;nr
field;1;nom
fidelis;1;nr
feu;1;nom
felow;1;nr
feel;1;nr
favourable;1;nr
faustrate;1;nr
father;1;nr
faster;1;nr
fast;1;nr
fascilitate;1;nr
fap;1;nr
falls;1;nr
fallen;1;nr
fake;1;nr
fair;1;nr
fails;1;nr
facture;1;nom
facilitating;1;nr
facilitates;1;nr
extorting;1;nr
extent;1;nr
extend;1;nr
expressed;1;nr
exportation;1;nom
export;1;nom
explanations;1;nr
explains;1;nr
explaining;1;nr
expert;1;nom
experiencing;1;nr
experienced;1;nr
expediteur;1;nr
exister;1;ver
exist;1;nr
executing;1;nr
exchanges;1;nr
excessif;1;adj
ewanstrading;1;nr
ewangs;1;nr
everning;1;nr
europ;1;nr
estate;1;nr
essence;1;nom
esemu;1;nr
equipments;1;nr
epie;1;nr
enviei;1;nr
entitled;1;nr
enquiry;1;nr
enquiries;1;nr
enquirer;1;nr
enow;1;nr
enjoy;1;nr
emptied;1;nr
emailed;1;nr
electronics;1;nr
electrical;1;nr
electric;1;nr
ekieéeee;1;nr
ekeni;1;nr
efu;1;nr
efirst;1;nr
effectuate;1;nr
ebolowa;1;nr
easygo;1;nr
easy;1;nr
eases;1;nr
earner;1;nr
dze;1;nr
dying;1;nr
duplicated;1;nr
duplicate;1;nom
draw;1;nr
drain;1;nom
dr;1;nr
dovv;1;nr
doubts;1;nr
dormir;1;ver
door;1;nr
donot;1;nr
donner;1;ver
domiciliary;1;nr
dnt;1;nr
dla;1;nr
disturbances;1;nr
disturb;1;nr
disservice;1;nr
dissatisfaction;1;nr
dissappearing;1;nr
displaying;1;nr
dismay;1;nr
disgusting;1;nr
disgruntled;1;nr
discuss;1;nr
discouraging;1;nr
disconnected;1;nr
discharge;1;nr
disbursed;1;nr
disatisfaction;1;nr
disastrous;1;nr
disappearance;1;nr
director;1;nr
directed;1;nr
dime;1;nr
digipass;1;nr
différent;1;adj
difference;1;nr
didnot;1;nr
didficulty;1;nr
dialling;1;nr
develop;1;nr
detected;1;nr
detailed;1;nr
desperately;1;nr
desk;1;nom
desired;1;nr
design;1;nom
deserve;1;nr
desactivated;1;nr
depositing;1;nr
deposite;1;nr
depbing;1;nr
deodonnesong;1;nr
deodonne;1;nr
demands;1;nr
demanded;1;nr
dem;1;nr
delays;1;nr
delaying;1;nr
degit;1;nr
defined;1;nr
dedicated;1;nr
decreasing;1;nr
declaring;1;nr
debts;1;nr
deal;1;nom
dead;1;nr
deactivate;1;nr
dassi;1;nr
damand;1;nr
dail;1;nr
dados;1;nr
cvv;1;nr
curtailments;1;nr
culting;1;nr
crzg;1;nr
cryptocurrency;1;nr
crypto;1;nom
crisis;1;nr
credentials;1;nr
creation;1;nr
cover;1;nr
cousin;1;nom
course;1;nom
courir;1;ver
couper;1;ver
countries;1;nom
counld;1;nr
costly;1;nr
corporate;1;nr
copyright;1;nom
cope;1;nr
cookie;1;nom
converting;1;nr
converted;1;nr
contrary;1;nr
continuously;1;nr
continued;1;nr
conter;1;ver
contacting;1;nr
construction;1;nom
considération;1;nom
connecter;1;ver
confrere;1;nr
confirmed;1;nr
concluded;1;nr
concerned;1;nr
conakry;1;nr
comunicating;1;nr
complication;1;nom
complicated;1;nr
complicate;1;nr
complains;1;nr
compiler;1;ver
competent;1;nr
compelled;1;nr
comparer;1;ver
commodities;1;nr
commitments;1;nr
commissariatte;1;nr
commerce;1;nom
commands;1;nr
comfirm;1;nr
college;1;nr
collection;1;nom
colleague;1;nr
coinbase;1;nr
coin;1;nom
cnps;1;nr
clue;1;nr
clovis;1;nr
closer;1;nr
closed;1;nr
clearing;1;nom
cleared;1;nr
clarity;1;nr
clarified;1;nr
claims;1;nr
claiming;1;nr
claimed;1;nr
citer;1;ver
cicil;1;nr
chèque;1;nom
chould;1;nr
chose;1;nom
choice;1;nr
chile;1;nr
child;1;nr
chiaboh;1;nr
chf;1;nr
chevallery;1;nr
cheghe;1;nr
check_updates;1;nr
check_update;1;nr
charting;1;nr
charging;1;nr
challenging;1;nr
challenge;1;nom
chai;1;nom
ceo;1;nr
ceiling;1;nr
cct;1;nr
cca;1;nr
cashing;1;nr
cashier;1;nr
cashed;1;nr
cart;1;nr
carrying;1;nr
carries;1;nr
carrefour;1;nom
carlos;1;nr
careless;1;nr
cannit;1;nr
campagn;1;nr
caise;1;nr
cacher;1;ver
cacardi;1;nr
byt;1;nr
byamasi;1;nr
businessman;1;nom
burning;1;nr
burial;1;nr
bundles;1;nr
buma;1;nr
build;1;nr
bsr;1;nr
broker;1;nom
brazil;1;nr
branche;1;nom
brach;1;nr
bother;1;nr
boss;1;nom
borrowed;1;nr
borrow;1;nr
born;1;nr
booked;1;nr
bonjour;1;nom
bongbi;1;nr
bonamoussadi;1;nr
bonajou;1;nr
bonajo;1;nr
boire;1;ver
boat;1;nr
blood;1;nr
blinkist;1;nr
blc;1;nr
blanc;1;adj
bjrs;1;nr
biyemassi;1;nr
biyammasi;1;nr
birth;1;nr
billing;1;nr
bgfi;1;nr
beyaminu;1;nr
besong;1;nr
besingi;1;nr
beris;1;nr
benefit;1;nr
beneficiaries;1;nr
beneficail;1;nr
bello;1;nr
bell;1;nr
behold;1;nr
behaving;1;nr
behalf;1;nr
begging;1;nr
beg;1;nr
bearing;1;nr
bear;1;nr
beac;1;nr
bbva;1;nr
basis;1;nr
barbuda;1;nr
bancaire;1;adj
baleng;1;nr
bag;1;nr
bafouss;1;nr
badly;1;nr
awaiting;1;nr
availability;1;nr
automated;1;nr
authorizing;1;nr
authentification;1;nom
auntie;1;nr
attended;1;nr
attempt;1;nr
attacked;1;nr
attack;1;nr
attachment;1;nr
atms;1;nr
atall;1;nr
assy;1;nr
assistant;1;nom
assi;1;nr
aseh;1;nr
arrival;1;nr
arreas;1;nr
arrear;1;nr
arm;1;nr
aright;1;nr
aready;1;nr
arbitrary;1;nr
appstore;1;nr
approved;1;nr
applying;1;nr
anthony;1;nr
ant;1;nr
answers;1;nr
answered;1;nr
anomaly;1;nr
annual;1;nr
ange;1;nom
analysis;1;nr
america;1;nr
alreasy;1;nr
allan;1;nr
airport;1;nr
ainda;1;nr
aim;1;nr
aided;1;nr
aicha;1;nr
agio;1;nom
age;1;nom
afterward;1;nr
afrilandfristbank;1;nr
afrilandfirst;1;nr
afrila;1;nr
afrikland;1;nr
afribank;1;nr
afo;1;nr
advised;1;nr
adviced;1;nr
advantages;1;nr
advanced;1;nr
adjusting;1;nr
activities;1;nr
action;1;nom
acting;1;nr
acquire;1;nr
acknowledge;1;nr
achieve;1;nr
acess;1;nr
accès;1;nom
accuser;1;ver
accumulation;1;nom
accumulating;1;nr
accumulated;1;nr
accout;1;nr
accont;1;nr
accommodation;1;nom
accident;1;nom
accias;1;nr
accessible;1;adj
accessibility;1;nr
acassia;1;nr
acasia;1;nr
academic;1;nr
abt;1;nr
abroard;1;nr
abnormal;1;nr
abit;1;nr
abertura;1;nr
abednego;1;nr
abd;1;nr
abam;1;nr
